Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAME,PLAYER_ID
0022301142,2024-04-07,UTA @ GSW,L,26,3,7,3,6,1,2,3,2,3,0,1,10,2,Taylor Hendricks,1641707
0022301154,2024-04-09,UTA vs. DEN,L,22,1,5,1,2,0,0,5,1,0,1,1,3,-7,Taylor Hendricks,1641707
0022301168,2024-04-11,UTA vs. HOU,W,19,2,3,1,2,0,0,4,4,0,3,1,5,3,Taylor Hendricks,1641707
0022301184,2024-04-12,UTA @ LAC,W,23,3,5,1,3,0,0,5,1,0,0,0,7,-2,Taylor Hendricks,1641707
0022301198,2024-04-14,UTA @ GSW,L,41,6,10,2,4,2,2,8,2,1,3,1,16,2,Taylor Hendricks,1641707
0022300160,2023-11-08,LAC @ BKN,L,19,0,2,0,2,0,0,4,1,2,0,0,0,-2,Terance Mann,1629611
0022300014,2023-11-10,LAC @ DAL,L,29,5,8,1,3,0,0,6,3,0,0,0,11,-10,Terance Mann,1629611
0022300179,2023-11-12,LAC vs. MEM,L,27,3,7,1,3,0,0,3,3,1,0,0,7,13,Terance Mann,1629611
0022300024,2023-11-14,LAC @ DEN,L,28,0,1,0,0,0,0,6,5,1,0,0,0,-3,Terance Mann,1629611
0022300037,2023-11-17,LAC vs. HOU,W,21,0,3,0,2,1,2,6,3,0,1,1,1,15,Terance Mann,1629611
0022300223,2023-11-20,LAC @ SAS,W,25,0,6,0,4,0,0,6,2,1,4,0,0,7,Terance Mann,1629611
0022300235,2023-11-22,LAC @ SAS,W,23,2,5,0,3,2,4,2,1,1,2,1,6,3,Terance Mann,1629611
0022300052,2023-11-24,LAC vs. NOP,L,24,3,4,1,1,0,0,2,5,0,2,1,7,-4,Terance Mann,1629611
0022300244,2023-11-25,LAC vs. DAL,W,32,7,14,0,4,3,4,3,1,0,0,1,17,19,Terance Mann,1629611
0022300257,2023-11-27,LAC vs. DEN,L,30,2,3,0,1,1,2,3,0,1,0,1,5,-11,Terance Mann,1629611
0022300264,2023-11-29,LAC @ SAC,W,31,8,12,1,3,1,1,3,1,0,0,0,18,12,Terance Mann,1629611
0022300273,2023-11-30,LAC @ GSW,L,34,4,10,1,4,0,0,5,1,2,1,0,9,13,Terance Mann,1629611
0022300280,2023-12-02,LAC vs. GSW,W,24,1,6,1,5,0,0,2,2,0,1,0,3,-5,Terance Mann,1629611
0022301215,2023-12-06,LAC vs. DEN,W,20,1,2,0,0,0,0,1,0,0,0,0,2,-16,Terance Mann,1629611
0022301225,2023-12-08,LAC @ UTA,W,30,4,9,2,5,0,2,4,1,2,1,1,10,17,Terance Mann,1629611
0022300304,2023-12-11,LAC vs. POR,W,29,3,6,1,4,2,2,3,4,0,0,0,9,5,Terance Mann,1629611
0022300309,2023-12-12,LAC vs. SAC,W,30,3,6,2,3,2,2,5,2,1,1,0,10,7,Terance Mann,1629611
0022300325,2023-12-14,LAC vs. GSW,W,20,1,5,0,4,0,0,3,2,0,1,0,2,-22,Terance Mann,1629611
0022300343,2023-12-16,LAC vs. NYK,W,27,4,8,2,4,3,3,1,4,0,0,0,13,19,Terance Mann,1629611
0022300350,2023-12-18,LAC @ IND,W,28,2,5,0,3,0,0,2,1,1,0,1,4,10,Terance Mann,1629611
0022300372,2023-12-20,LAC @ DAL,W,29,3,8,1,2,0,0,4,1,1,0,1,7,1,Terance Mann,1629611
0022300379,2023-12-21,LAC @ OKC,L,24,2,8,1,4,0,0,1,1,1,3,1,5,-31,Terance Mann,1629611
0022300389,2023-12-23,LAC vs. BOS,L,24,0,10,0,6,0,0,4,3,0,0,0,0,-33,Terance Mann,1629611
0022300414,2023-12-26,LAC vs. CHA,W,20,1,4,0,1,2,2,1,0,1,0,0,4,2,Terance Mann,1629611
0022300438,2023-12-29,LAC vs. MEM,W,23,3,10,0,6,5,6,3,2,0,1,0,11,10,Terance Mann,1629611
0022300458,2024-01-01,LAC vs. MIA,W,18,5,7,1,2,1,1,3,0,1,0,0,12,8,Terance Mann,1629611
0022300473,2024-01-03,LAC @ PHX,W,23,5,8,2,4,0,0,3,1,0,2,0,12,17,Terance Mann,1629611
0022300486,2024-01-05,LAC @ NOP,W,17,2,3,2,3,2,2,3,1,0,1,0,8,11,Terance Mann,1629611
0022300505,2024-01-07,LAC @ LAL,L,25,2,5,2,3,0,0,0,3,1,0,0,6,1,Terance Mann,1629611
0022300511,2024-01-08,LAC vs. PHX,W,28,5,9,3,6,1,2,5,3,1,0,0,14,14,Terance Mann,1629611
0022300526,2024-01-10,LAC vs. TOR,W,24,5,5,3,3,0,0,2,1,1,0,0,13,6,Terance Mann,1629611
0022300537,2024-01-12,LAC @ MEM,W,26,3,8,1,4,0,0,5,0,1,0,0,7,2,Terance Mann,1629611
0022300553,2024-01-14,LAC @ MIN,L,19,1,2,0,1,0,0,3,0,0,0,0,2,-6,Terance Mann,1629611
0022300568,2024-01-16,LAC vs. OKC,W,24,3,6,1,2,0,0,3,4,1,0,2,7,5,Terance Mann,1629611
0022300600,2024-01-21,LAC vs. BKN,W,26,4,6,2,3,3,3,3,2,0,1,0,13,-4,Terance Mann,1629611
0022300618,2024-01-23,LAC vs. LAL,W,23,7,10,2,4,1,2,1,1,2,1,0,17,1,Terance Mann,1629611
0022300637,2024-01-26,LAC @ TOR,W,29,3,6,0,1,0,0,3,2,0,0,0,6,20,Terance Mann,1629611
0022300646,2024-01-27,LAC @ BOS,W,24,6,12,1,3,1,2,6,3,0,0,0,14,27,Terance Mann,1629611
0022300658,2024-01-29,LAC @ CLE,L,19,2,4,1,2,0,0,0,1,0,2,0,5,-11,Terance Mann,1629611
0022300676,2024-01-31,LAC @ WAS,W,31,2,6,0,3,2,2,3,2,0,0,0,6,7,Terance Mann,1629611
0022300688,2024-02-02,LAC @ DET,W,24,4,4,0,0,4,4,1,0,1,0,0,12,-20,Terance Mann,1629611
0022300708,2024-02-04,LAC @ MIA,W,20,3,5,1,2,0,0,5,1,0,0,0,7,-1,Terance Mann,1629611
0022300716,2024-02-05,LAC @ ATL,W,21,4,4,1,1,0,0,1,2,0,0,0,9,8,Terance Mann,1629611
0022300731,2024-02-07,LAC vs. NOP,L,25,2,5,1,1,0,0,5,1,2,0,0,5,-5,Terance Mann,1629611
0022300749,2024-02-10,LAC vs. DET,W,24,0,3,0,2,2,2,3,1,0,0,0,2,3,Terance Mann,1629611
0022300770,2024-02-12,LAC vs. MIN,L,25,1,3,0,0,0,0,2,1,1,1,0,2,-4,Terance Mann,1629611
0022300789,2024-02-14,LAC @ GSW,W,28,3,8,1,6,2,4,5,4,1,0,0,9,-4,Terance Mann,1629611
0022300799,2024-02-22,LAC @ OKC,L,28,3,8,2,3,0,0,6,6,1,0,0,8,-14,Terance Mann,1629611
0022300807,2024-02-23,LAC @ MEM,W,31,9,17,4,8,1,1,12,1,1,1,0,23,14,Terance Mann,1629611
0022300827,2024-02-25,LAC vs. SAC,L,39,6,7,1,2,1,1,6,4,2,0,0,14,-18,Terance Mann,1629611
0022300848,2024-02-28,LAC vs. LAL,L,30,7,9,0,1,2,2,6,2,0,1,0,16,-1,Terance Mann,1629611
0022300865,2024-03-01,LAC vs. WAS,W,22,6,7,0,0,0,0,3,0,0,0,0,12,14,Terance Mann,1629611
0022300873,2024-03-03,LAC @ MIN,W,19,2,3,0,1,2,2,4,1,0,0,0,6,-17,Terance Mann,1629611
0022300880,2024-03-04,LAC @ MIL,L,19,1,4,0,0,2,2,3,1,1,0,0,4,6,Terance Mann,1629611
0022300897,2024-03-06,LAC @ HOU,W,27,5,5,3,3,2,2,2,0,0,0,0,15,7,Terance Mann,1629611
0022300917,2024-03-09,LAC vs. CHI,W,25,3,7,1,3,0,0,1,1,1,0,0,7,0,Terance Mann,1629611
0022300924,2024-03-10,LAC vs. MIL,L,30,6,10,2,6,2,2,2,1,0,0,2,16,-9,Terance Mann,1629611
0022300944,2024-03-12,LAC vs. MIN,L,28,3,6,1,3,0,0,2,0,1,3,0,7,-20,Terance Mann,1629611
0022300956,2024-03-14,LAC @ CHI,W,31,4,13,2,7,2,2,4,2,0,1,0,12,10,Terance Mann,1629611
0022300964,2024-03-15,LAC @ NOP,L,18,3,5,1,1,2,2,4,0,1,1,0,9,3,Terance Mann,1629611
0022300982,2024-03-17,LAC vs. ATL,L,32,2,6,1,2,2,2,4,0,0,2,1,7,-15,Terance Mann,1629611
0022301017,2024-03-22,LAC @ POR,W,36,7,12,1,4,5,5,1,4,1,2,1,20,10,Terance Mann,1629611
0022301028,2024-03-24,LAC vs. PHI,L,23,2,5,2,2,0,0,1,1,0,0,0,6,0,Terance Mann,1629611
0022301043,2024-03-25,LAC vs. IND,L,17,2,5,1,2,1,2,3,0,0,0,0,6,-13,Terance Mann,1629611
0022301052,2024-03-27,LAC @ PHI,W,26,5,10,2,7,2,2,7,0,1,0,0,14,-5,Terance Mann,1629611
0022301064,2024-03-29,LAC @ ORL,W,20,2,4,1,1,0,0,0,1,1,0,0,5,-1,Terance Mann,1629611
0022301079,2024-03-31,LAC @ CHA,W,25,2,4,1,3,2,2,3,2,0,0,0,7,1,Terance Mann,1629611
0022301101,2024-04-02,LAC @ SAC,L,27,3,5,0,1,1,2,1,1,2,0,0,7,-3,Terance Mann,1629611
0022301114,2024-04-04,LAC vs. DEN,W,18,2,6,0,2,2,2,3,1,0,2,0,6,-9,Terance Mann,1629611
0022301126,2024-04-05,LAC vs. UTA,W,23,8,9,0,1,3,4,4,1,1,2,0,19,23,Terance Mann,1629611
0022301132,2024-04-07,LAC vs. CLE,W,29,6,6,2,2,0,0,4,3,2,1,0,14,-10,Terance Mann,1629611
0022301156,2024-04-09,LAC @ PHX,W,38,8,10,1,1,0,0,10,1,2,0,0,17,7,Terance Mann,1629611
0022301165,2024-04-10,LAC vs. PHX,L,8,1,3,0,1,1,1,3,0,0,0,0,3,-3,Terance Mann,1629611
0022301184,2024-04-12,LAC vs. UTA,L,5,2,2,1,1,0,0,1,0,0,0,0,5,8,Terance Mann,1629611
0022301199,2024-04-14,LAC vs. HOU,L,28,10,14,1,3,3,3,6,2,1,1,0,24,-4,Terance Mann,1629611
0022300097,2023-10-29,MIL vs. ATL,L,8,1,1,0,0,0,0,0,2,3,1,0,2,14,Thanasis Antetokounmpo,203648
0022300116,2023-11-01,MIL @ TOR,L,4,0,1,0,0,0,0,0,0,0,0,0,0,4,Thanasis Antetokounmpo,203648
0022300173,2023-11-11,MIL @ ORL,L,10,0,0,0,0,0,0,0,2,1,0,1,0,6,Thanasis Antetokounmpo,203648
0022300195,2023-11-15,MIL @ TOR,W,15,1,5,0,0,0,0,2,0,0,0,0,2,-13,Thanasis Antetokounmpo,203648
0022300027,2023-11-17,MIL @ CHA,W,3,1,1,0,0,0,0,0,0,0,0,0,2,11,Thanasis Antetokounmpo,203648
0022300219,2023-11-20,MIL @ WAS,W,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,Thanasis Antetokounmpo,203648
0022300245,2023-11-26,MIL vs. POR,W,4,0,0,0,0,0,0,2,0,0,0,0,0,-2,Thanasis Antetokounmpo,203648
0022301201,2023-12-05,MIL vs. NYK,W,2,1,1,0,0,0,0,1,0,0,1,0,2,4,Thanasis Antetokounmpo,203648
0022300315,2023-12-13,MIL vs. IND,W,1,0,0,0,0,0,0,0,0,1,0,0,0,-9,Thanasis Antetokounmpo,203648
0022300334,2023-12-16,MIL vs. DET,W,5,0,0,0,0,0,0,1,0,0,0,0,0,-4,Thanasis Antetokounmpo,203648
0022300346,2023-12-17,MIL vs. HOU,W,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,Thanasis Antetokounmpo,203648
0022300361,2023-12-19,MIL vs. SAS,W,1,0,0,0,0,0,0,0,1,0,0,0,0,-2,Thanasis Antetokounmpo,203648
0022300417,2023-12-27,MIL @ BKN,W,1,0,0,0,0,0,0,0,2,0,0,0,0,6,Thanasis Antetokounmpo,203648
0022300466,2024-01-03,MIL @ IND,L,2,0,0,0,0,0,0,1,0,0,0,0,0,5,Thanasis Antetokounmpo,203648
0022300510,2024-01-08,MIL vs. UTA,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thanasis Antetokounmpo,203648
0022300528,2024-01-11,MIL vs. BOS,W,9,3,5,0,0,0,0,1,1,2,0,1,6,-2,Thanasis Antetokounmpo,203648
0022300572,2024-01-17,MIL @ CLE,L,6,0,0,0,0,0,0,0,1,1,0,1,0,-11,Thanasis Antetokounmpo,203648
0022300624,2024-01-24,MIL vs. CLE,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thanasis Antetokounmpo,203648
0022300648,2024-01-27,MIL vs. NOP,W,3,0,0,0,0,0,0,0,0,1,0,0,0,-5,Thanasis Antetokounmpo,203648
0022300738,2024-02-08,MIL vs. MIN,L,5,1,2,0,0,0,0,0,0,0,0,0,2,-1,Thanasis Antetokounmpo,203648
0022300745,2024-02-09,MIL vs. CHA,W,11,2,3,0,1,0,0,1,1,0,0,1,4,-3,Thanasis Antetokounmpo,203648
0022300767,2024-02-12,MIL vs. DEN,W,5,0,1,0,0,0,0,0,1,1,1,0,0,-1,Thanasis Antetokounmpo,203648
0022300773,2024-02-13,MIL vs. MIA,L,8,1,1,0,0,0,0,0,1,0,0,0,2,3,Thanasis Antetokounmpo,203648
0022300817,2024-02-25,MIL @ PHI,W,4,1,1,0,0,0,0,0,0,0,0,0,2,-4,Thanasis Antetokounmpo,203648
0022300840,2024-02-27,MIL vs. CHA,W,12,0,2,0,0,0,2,1,1,1,0,0,0,-9,Thanasis Antetokounmpo,203648
0022300864,2024-03-01,MIL @ CHI,W,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Thanasis Antetokounmpo,203648
0022300899,2024-03-06,MIL @ GSW,L,3,0,0,0,0,0,0,0,0,0,2,0,0,-5,Thanasis Antetokounmpo,203648
0022300945,2024-03-12,MIL @ SAC,L,7,1,2,0,0,0,0,1,0,1,0,0,2,-7,Thanasis Antetokounmpo,203648
0022301030,2024-03-24,MIL vs. OKC,W,3,0,0,0,0,0,0,1,1,0,0,0,0,1,Thanasis Antetokounmpo,203648
0022301139,2024-04-07,MIL vs. NYK,L,1,0,0,0,0,0,0,1,0,0,0,0,0,-3,Thanasis Antetokounmpo,203648
0022301148,2024-04-09,MIL vs. BOS,W,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Thanasis Antetokounmpo,203648
0022301162,2024-04-10,MIL vs. ORL,W,3,0,0,0,0,0,0,0,1,1,0,0,0,-7,Thanasis Antetokounmpo,203648
0022301179,2024-04-12,MIL @ OKC,L,7,2,2,0,0,0,0,0,1,1,1,0,4,2,Thanasis Antetokounmpo,203648
0022301191,2024-04-14,MIL @ ORL,L,7,1,2,0,0,0,0,0,1,0,1,0,2,0,Thanasis Antetokounmpo,203648
0022300068,2023-10-25,MIA vs. DET,W,16,2,5,0,0,4,5,6,3,1,1,0,8,5,Thomas Bryant,1628418
0022300080,2023-10-27,MIA @ BOS,L,13,1,5,0,1,0,0,4,1,1,0,1,2,-8,Thomas Bryant,1628418
0022300093,2023-10-28,MIA @ MIN,L,12,2,4,0,0,1,2,5,1,1,0,0,5,-8,Thomas Bryant,1628418
0022300107,2023-10-30,MIA @ MIL,L,22,4,7,0,1,2,2,2,0,1,2,0,10,-12,Thomas Bryant,1628418
0022300119,2023-11-01,MIA vs. BKN,L,15,3,4,0,0,2,2,5,0,2,1,0,8,-9,Thomas Bryant,1628418
0022300003,2023-11-03,MIA vs. WAS,W,18,5,7,0,0,1,2,4,0,2,0,1,11,1,Thomas Bryant,1628418
0022300150,2023-11-06,MIA vs. LAL,W,10,1,1,0,0,0,0,4,0,1,0,1,2,-4,Thomas Bryant,1628418
0022300164,2023-11-08,MIA @ MEM,W,12,1,3,0,0,0,0,6,0,1,0,0,2,-9,Thomas Bryant,1628418
0022300184,2023-11-12,MIA @ SAS,W,5,1,1,0,0,0,0,0,1,0,0,0,2,9,Thomas Bryant,1628418
0022300017,2023-11-14,MIA @ CHA,W,3,1,3,0,0,0,0,1,0,0,0,0,2,5,Thomas Bryant,1628418
0022300229,2023-11-22,MIA @ CLE,W,24,4,8,0,0,2,2,7,1,0,1,1,10,13,Thomas Bryant,1628418
0022300240,2023-11-25,MIA @ BKN,L,13,1,5,0,1,0,0,1,0,2,1,0,2,-17,Thomas Bryant,1628418
0022300267,2023-11-30,MIA vs. IND,W,6,1,1,0,0,0,0,4,1,0,0,0,2,-1,Thomas Bryant,1628418
0022300292,2023-12-11,MIA @ CHA,W,4,0,0,0,0,0,0,2,1,0,0,0,0,2,Thomas Bryant,1628418
0022300312,2023-12-13,MIA vs. CHA,W,16,5,7,0,0,1,1,9,0,1,0,0,11,-2,Thomas Bryant,1628418
0022300320,2023-12-14,MIA vs. CHI,L,12,2,2,0,0,2,2,2,1,0,0,0,6,0,Thomas Bryant,1628418
0022300337,2023-12-16,MIA vs. CHI,W,6,1,2,0,0,0,0,2,0,0,0,1,2,-8,Thomas Bryant,1628418
0022300366,2023-12-20,MIA @ ORL,W,17,5,7,0,0,2,2,5,1,2,0,0,12,20,Thomas Bryant,1628418
0022300458,2024-01-01,MIA @ LAC,L,3,0,0,0,0,0,0,0,1,0,0,0,0,-6,Thomas Bryant,1628418
0022300489,2024-01-05,MIA @ PHX,L,2,0,0,0,0,0,0,2,0,0,0,0,0,5,Thomas Bryant,1628418
0022300562,2024-01-15,MIA @ BKN,W,5,0,0,0,0,0,0,0,1,0,0,0,0,2,Thomas Bryant,1628418
0022300574,2024-01-17,MIA @ TOR,L,4,1,1,0,0,0,0,0,0,0,0,0,2,-3,Thomas Bryant,1628418
0022300621,2024-01-24,MIA vs. MEM,L,7,0,0,0,0,0,0,0,0,0,0,0,0,-7,Thomas Bryant,1628418
0022300630,2024-01-25,MIA vs. BOS,L,13,3,4,0,1,1,2,5,2,0,0,0,7,-4,Thomas Bryant,1628418
0022300678,2024-01-31,MIA vs. SAC,W,3,0,0,0,0,0,0,1,0,0,0,0,0,-3,Thomas Bryant,1628418
0022300888,2024-03-05,MIA vs. DET,W,5,0,1,0,1,0,0,0,0,0,0,2,0,-2,Thomas Bryant,1628418
0022300904,2024-03-07,MIA @ DAL,L,11,1,3,0,2,0,0,1,1,0,0,1,2,-1,Thomas Bryant,1628418
0022300949,2024-03-13,MIA vs. DEN,L,14,3,4,0,0,3,4,6,0,0,0,0,9,0,Thomas Bryant,1628418
0022300962,2024-03-15,MIA @ DET,W,17,5,8,0,2,1,1,5,0,0,0,1,11,-4,Thomas Bryant,1628418
0022300977,2024-03-17,MIA @ DET,W,10,0,1,0,0,2,2,4,1,0,0,0,2,-2,Thomas Bryant,1628418
0022300985,2024-03-18,MIA @ PHI,L,16,4,9,1,1,2,2,2,1,0,1,1,11,12,Thomas Bryant,1628418
0022300996,2024-03-20,MIA @ CLE,W,15,2,5,0,2,2,2,10,0,0,0,1,6,6,Thomas Bryant,1628418
0022301013,2024-03-22,MIA vs. NOP,L,11,2,2,2,2,2,2,3,0,0,0,1,8,1,Thomas Bryant,1628418
0022301029,2024-03-24,MIA vs. CLE,W,20,4,6,0,2,6,6,5,3,1,1,0,14,10,Thomas Bryant,1628418
0022301044,2024-03-26,MIA vs. GSW,L,8,0,3,0,2,0,0,3,0,1,0,0,0,-12,Thomas Bryant,1628418
0022301068,2024-03-29,MIA vs. POR,W,22,11,17,1,3,3,4,12,1,0,2,2,26,31,Thomas Bryant,1628418
0022301081,2024-03-31,MIA @ WAS,W,10,2,3,0,0,0,0,3,0,2,0,1,4,-1,Thomas Bryant,1628418
0022301189,2024-04-14,MIA vs. TOR,W,23,8,10,0,1,2,2,10,1,2,0,1,18,12,Thomas Bryant,1628418
0022300073,2023-10-25,DAL @ SAS,W,28,5,14,3,10,4,4,6,4,1,1,0,17,9,Tim Hardaway Jr.,203501
0022300084,2023-10-27,DAL vs. BKN,W,30,6,17,3,7,4,4,4,1,1,0,0,19,13,Tim Hardaway Jr.,203501
0022300106,2023-10-30,DAL @ MEM,W,29,8,14,3,7,2,2,5,0,1,0,0,21,6,Tim Hardaway Jr.,203501
0022300124,2023-11-01,DAL vs. CHI,W,27,8,15,7,13,1,1,3,2,2,1,0,24,-9,Tim Hardaway Jr.,203501
0022300006,2023-11-03,DAL @ DEN,L,27,3,8,1,5,2,2,3,2,2,1,0,9,-10,Tim Hardaway Jr.,203501
0022300143,2023-11-05,DAL vs. CHA,W,32,5,17,4,12,2,2,2,1,0,0,0,16,1,Tim Hardaway Jr.,203501
0022300147,2023-11-06,DAL @ ORL,W,31,8,16,4,11,1,1,6,0,0,0,0,21,3,Tim Hardaway Jr.,203501
0022300168,2023-11-08,DAL vs. TOR,L,26,6,11,5,9,0,0,2,1,3,0,0,17,-19,Tim Hardaway Jr.,203501
0022300014,2023-11-10,DAL vs. LAC,W,27,6,13,2,8,3,3,3,3,0,0,0,17,20,Tim Hardaway Jr.,203501
0022300183,2023-11-12,DAL @ NOP,W,28,4,14,3,10,4,4,9,2,0,0,0,15,14,Tim Hardaway Jr.,203501
0022300022,2023-11-14,DAL @ NOP,L,21,5,11,3,9,4,4,0,1,1,0,0,17,-26,Tim Hardaway Jr.,203501
0022300192,2023-11-15,DAL @ WAS,W,27,11,20,7,11,2,5,4,3,1,0,0,31,17,Tim Hardaway Jr.,203501
0022300205,2023-11-18,DAL @ MIL,L,26,6,14,4,10,1,1,2,2,1,0,0,17,0,Tim Hardaway Jr.,203501
0022300212,2023-11-19,DAL vs. SAC,L,27,5,11,2,4,2,2,2,2,0,0,0,14,-10,Tim Hardaway Jr.,203501
0022300238,2023-11-22,DAL @ LAL,W,30,2,10,2,8,1,2,2,3,0,1,0,7,11,Tim Hardaway Jr.,203501
0022300244,2023-11-25,DAL @ LAC,L,29,5,14,2,9,0,0,3,0,1,0,0,12,-9,Tim Hardaway Jr.,203501
0022300059,2023-11-28,DAL vs. HOU,W,22,4,12,3,8,0,0,1,0,0,0,0,11,1,Tim Hardaway Jr.,203501
0022301213,2023-12-06,DAL vs. UTA,W,22,5,14,4,12,3,4,4,2,0,0,0,17,8,Tim Hardaway Jr.,203501
0022301226,2023-12-08,DAL @ POR,W,37,7,12,4,9,2,2,4,0,1,0,0,20,15,Tim Hardaway Jr.,203501
0022300306,2023-12-12,DAL vs. LAL,W,37,10,21,5,10,7,8,3,3,0,1,0,32,-6,Tim Hardaway Jr.,203501
0022300321,2023-12-14,DAL vs. MIN,L,32,4,15,0,7,2,3,4,0,2,0,0,10,-30,Tim Hardaway Jr.,203501
0022300341,2023-12-16,DAL @ POR,W,36,8,21,5,15,4,4,6,1,1,1,0,25,12,Tim Hardaway Jr.,203501
0022300356,2023-12-18,DAL @ DEN,L,22,3,12,2,9,0,0,2,1,2,0,0,8,-7,Tim Hardaway Jr.,203501
0022300372,2023-12-20,DAL vs. LAC,L,37,8,21,3,11,2,2,3,3,1,3,0,21,1,Tim Hardaway Jr.,203501
0022300385,2023-12-22,DAL @ HOU,L,26,6,20,2,8,2,2,3,1,1,0,0,16,-27,Tim Hardaway Jr.,203501
0022300398,2023-12-23,DAL vs. SAS,W,30,9,20,5,11,0,0,6,3,0,0,0,23,28,Tim Hardaway Jr.,203501
0022300405,2023-12-25,DAL @ PHX,W,38,6,14,3,9,3,3,7,2,1,1,0,18,10,Tim Hardaway Jr.,203501
0022300420,2023-12-27,DAL vs. CLE,L,30,4,13,1,5,5,6,4,1,0,0,0,14,-5,Tim Hardaway Jr.,203501
0022300423,2023-12-28,DAL @ MIN,L,32,11,19,5,11,5,7,3,3,1,2,0,32,5,Tim Hardaway Jr.,203501
0022300444,2023-12-30,DAL @ GSW,W,29,5,12,2,8,4,5,6,5,0,0,0,16,9,Tim Hardaway Jr.,203501
0022300457,2024-01-01,DAL @ UTA,L,23,3,9,0,6,0,0,2,0,1,0,0,6,-16,Tim Hardaway Jr.,203501
0022300472,2024-01-03,DAL vs. POR,W,23,5,10,2,5,2,2,3,0,0,0,0,14,8,Tim Hardaway Jr.,203501
0022300487,2024-01-05,DAL vs. POR,W,27,8,14,3,7,0,1,2,4,2,1,1,19,21,Tim Hardaway Jr.,203501
0022300501,2024-01-07,DAL vs. MIN,W,32,4,13,2,8,2,2,4,1,0,0,0,12,14,Tim Hardaway Jr.,203501
0022300515,2024-01-09,DAL vs. MEM,L,30,3,6,2,3,1,1,3,2,1,0,0,9,-26,Tim Hardaway Jr.,203501
0022300530,2024-01-11,DAL vs. NYK,W,39,10,20,6,13,6,7,6,4,2,2,0,32,12,Tim Hardaway Jr.,203501
0022300547,2024-01-13,DAL vs. NOP,L,39,8,17,3,8,5,6,4,0,0,0,0,24,-6,Tim Hardaway Jr.,203501
0022300556,2024-01-15,DAL vs. NOP,W,41,11,23,9,15,10,10,2,2,4,1,0,41,-1,Tim Hardaway Jr.,203501
0022300577,2024-01-17,DAL @ LAL,L,28,5,17,0,7,2,2,4,1,4,1,0,12,-10,Tim Hardaway Jr.,203501
0022300611,2024-01-22,DAL vs. BOS,L,32,8,13,4,7,0,0,2,1,0,0,0,20,-3,Tim Hardaway Jr.,203501
0022300625,2024-01-24,DAL vs. PHX,L,34,6,16,4,10,1,2,5,2,1,2,0,17,-21,Tim Hardaway Jr.,203501
0022300634,2024-01-26,DAL @ ATL,W,32,3,12,3,9,4,4,4,3,2,0,0,13,-5,Tim Hardaway Jr.,203501
0022300651,2024-01-27,DAL vs. SAC,L,36,8,17,3,9,0,0,4,1,1,0,0,19,-2,Tim Hardaway Jr.,203501
0022300666,2024-01-29,DAL vs. ORL,W,37,11,17,5,9,9,11,8,1,1,1,0,36,13,Tim Hardaway Jr.,203501
0022300680,2024-01-31,DAL @ MIN,L,32,5,16,2,10,2,2,3,2,1,2,0,14,-32,Tim Hardaway Jr.,203501
0022300702,2024-02-03,DAL vs. MIL,L,38,6,15,4,8,2,2,2,2,1,2,0,18,-6,Tim Hardaway Jr.,203501
0022300715,2024-02-05,DAL @ PHI,W,22,0,8,0,5,0,0,2,0,0,0,1,0,0,Tim Hardaway Jr.,203501
0022300720,2024-02-06,DAL @ BKN,W,25,4,10,3,7,3,3,7,3,0,0,0,14,-1,Tim Hardaway Jr.,203501
0022300736,2024-02-08,DAL @ NYK,W,30,7,14,5,10,0,0,2,2,0,0,0,19,11,Tim Hardaway Jr.,203501
0022300748,2024-02-10,DAL vs. OKC,W,25,4,9,2,6,0,0,1,1,1,1,0,10,28,Tim Hardaway Jr.,203501
0022300768,2024-02-12,DAL vs. WAS,W,22,2,13,1,7,0,0,3,1,1,1,1,5,-4,Tim Hardaway Jr.,203501
0022300785,2024-02-14,DAL vs. SAS,W,26,3,7,2,4,0,0,2,5,3,1,0,8,11,Tim Hardaway Jr.,203501
0022300796,2024-02-22,DAL vs. PHX,W,30,5,13,1,9,1,2,4,0,2,2,0,12,-4,Tim Hardaway Jr.,203501
0022300819,2024-02-25,DAL @ IND,L,23,4,12,3,6,0,0,3,1,4,0,1,11,-14,Tim Hardaway Jr.,203501
0022300832,2024-02-27,DAL @ CLE,L,26,2,5,0,1,0,0,3,1,0,0,1,4,10,Tim Hardaway Jr.,203501
0022300844,2024-02-28,DAL @ TOR,W,25,5,13,4,10,2,2,4,4,0,0,0,16,14,Tim Hardaway Jr.,203501
0022300859,2024-03-01,DAL @ BOS,L,20,3,6,2,4,2,2,5,0,1,0,0,10,-21,Tim Hardaway Jr.,203501
0022300871,2024-03-03,DAL vs. PHI,L,15,1,8,0,6,0,0,0,1,0,0,0,2,-6,Tim Hardaway Jr.,203501
0022300892,2024-03-05,DAL vs. IND,L,13,2,8,2,5,0,0,1,1,0,0,0,6,-5,Tim Hardaway Jr.,203501
